i	token	mention	gold
42193	meines	6019	(mention_id=6012|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42194	Lebens		
42195	.		
42196	Ich	6020	(mention_id=6013|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42197	bitte		
42198	Dich	6021	(mention_id=6014|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42199	vorläufig		
42200	nur		
42201	,		
42202	meiner	6022	(mention_id=6015|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42203	Erklärung		
42204	,		
42205	daß		
42206	ich	6023	(mention_id=6016|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42207	auf		
42208	einige		
42209	Zeit		
42210	aus		
42211	Gesundheitsrücksichten		
42212	irgendwo		
42213	zurückgezogen		
42214	leben		
42215	müsse		
42216	,		
42217	beizustimmen		
42218	.		
42219	Es		
42220	wird		
42221	nicht		
42222	lange		
42223	Zeit		
42224	brauchen		
42225	zu		
42226	einer		
42227	Entscheidung		
42228	.		
42229	Gertrud	6024	(mention_id=6017|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42230	.		
42231	«		
42232	Sie	6025	(mention_id=6018|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42233	siegelte		
42234	das		
42235	Schreiben		
42236	und		
42237	trug		
42238	es		
42239	in		
42240	das		
42241	Zimmer		
42242	ihres	6026	(mention_id=6019|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42243	Mannes	6027	(mention_id=6020|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42244	,		
42245	auf		
42246	den		
42247	Schreibtisch		
42248	.		
42249	Das		
42250	Päckchen		
42251	Gedichte		
42252	legte		
42253	sie	6028	(mention_id=6021|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42254	daneben		
42255	,		
42256	ebenso		
42257	das		
42258	Notizbuch		
42259	.		
42260	Was		
42261	sollte		
42262	sie	6029	(mention_id=6022|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42263	damit		
42264	?		
42265	Das		
42266	Dichten		
42267	galt		
42268	nicht		
42269	ihr	6030	(mention_id=6023|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42270	–		
42271	es		
42272	war		
42273	eine		
42274	leidige		
42275	Angewohnheit		
42276	von		
42277	ihm	6031	(mention_id=6024|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42278	,		
42279	das		
42280	hatte		
42281	erst		
42282	gestern		
42283	der		
42284	Amtsrichter	6032	(mention_id=6025|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
42285	verraten		
42286	.		
42287	Es		
42288	war		
42289	hier		
42290	als		
42291	passendes		
42292	Mittel		
42293	angewendet		
42294	,		
42295	um		
42296	die		
42297	Täuschung		
42298	vollkommen		
42299	zu		
42300	machen		
42301	.		
42302	Einer	6033	(mention_id=6026|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42303	,		
42304	der	6034	(mention_id=6027|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42305	zarte		
42306	Verse		
42307	schreibt		
42308	und		
42309	dabei		
42310	heimlich		
42311	den		
42312	Agenten	6035	(mention_id=6028|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
42313	um		
42314	die		
42315	Mitgift		
42316	befragt		
42317	–		
42318	eine		
42319	tolle		
42320	Zusammenstellung		
42321	,		
42322	komisch-tragisch		
42323	,		
42324	ein		
42325	Lustspielmotiv		
42326	,		
42327	und		
42328	sie	6036	(mention_id=6029|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42329	die		
42330	lächerliche		
42331	Heldin	6037	(mention_id=6030|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)|specialcase_reference=figurative))
42332	!		
42333	Das		
42334	Fragment		
42335	des		
42336	schrecklichen		
42337	Briefes		
42338	behielt		
42339	sie	6038	(mention_id=6031|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42340	zurück		
42341	.		
42342	Dann		
42343	schrieb		
42344	sie	6039	(mention_id=6032|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42345	ein		
42346	Billett		
42347	an		
42348	ihre	6040	(mention_id=6033|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42349	Mutter	6041	(mention_id=6034|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
42350	,		
42351	eins		
42352	an		
42353	Onkel	6042	(mention_id=6035|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42354	Heinrich	6042	(mention_id=6035|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42355	,		
42356	nahm		
42357	die		
42358	Uhr		
42359	aus		
42360	dem		
42361	Täschchen		
42362	und		
42363	griff		
42364	zum		
42365	Kursbuch		
42366	.		
42367	Wohin		
42368	?		
42369	Der		
42370	Berliner		
42371	Schnellzug		
42372	,		
42373	der		
42374	alle		
42375	Verbindung		
42376	in		
42377	die		
42378	weite		
42379	Welt		
42380	hinaus		
42381	vermittelte		
42382	,		
42383	war		
42384	nicht		
42385	mehr		
42386	zu		
42387	erreichen		
42388	.		
42389	Also		
42390	warten		
42391	,		
42392	bis		
42393	morgen		
42394	–		
42395	.		
42396	Und		
42397	dann		
42398	?		
42399	Irgendwohin		
42400	–		
42401	allein		
42402	sein		
42403	,		
42404	nur		
42405	allein		
42406	!		
42407	Nur		
42408	nicht		
42409	mit		
42410	Mama	6043	(mention_id=6036|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
42411	und		
42412	Jenny	6044	(mention_id=6037|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
42413	zusammen		
42414	,		
42415	nur		
42416	weit		
42417	fort		
42418	von		
42419	hier		
42420	!		
42421	Sie	6045	(mention_id=6038|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42422	sprang		
42423	plötzlich		
42424	auf		
42425	mit		
42426	erschrecktem		
42427	Gesicht		
42428	,		
42429	sie	6046	(mention_id=6039|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42430	hatte		
42431	eine		
42432	Stimme		
42433	gehört		
42434	,		
42435	seine	6047	(mention_id=6040|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42436	Stimme		
42437	.		
42438	»		
42439	Ist		
42440	meine	6048	(mention_id=6041|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42441	Frau	6049	(mention_id=6042|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42442	zurück		
42443	?		
42444	«		
42445	Dann		
42446	ein		
42447	lustiges		
42448	Pfeifen		
42449	,		
42450	ein		
42451	paar		
42452	Takte		
42453	aus		
42454	dem		
42455	Boccaccio-Marsch		
42456	–		
42457	und		
42458	eilige		
42459	Schritte		
42460	vom		
42461	Korridor		
42462	herauf		
42463	.		
42464	Nun		
42465	drückte		
42466	seine	6050	(mention_id=6043|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42467	Hand		
42468	auf		
42469	die		
42470	Klinke		
42471	–		
42472	.		
42473	Verschlossen		
42474	!		
42475	»		
42476	Trudchen	6051	(mention_id=6044|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42477	!		
42478	«		
42479	rief		
42480	er	6052	(mention_id=6045|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42481	.		
42482	Sie	6053	(mention_id=6046|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42483	stand		
42484	mitten		
42485	im		
42486	Zimmer		
42487	,		
42488	die		
42489	Lippen		
42490	zusammengepreßt		
42491	,		
42492	starr		
42493	die		
42494	Augen		
42495	.		
42496	Aber		
42497	sie	6054	(mention_id=6047|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42498	rührte		
42499	sich	6055	(mention_id=6048|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42500	nicht		
42501	.		
42502	Er	6056	(mention_id=6049|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42503	nahm		
42504	nicht		
42505	an		
42506	,		
42507	daß		
42508	sie	6057	(mention_id=6050|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42509	drinnen		
42510	war		
42511	;		
42512	ruhig		
42513	ging		
42514	er	6058	(mention_id=6051|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42515	in		
42516	sein	6059	(mention_id=6052|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42517	Zimmer		
42518	.		
42519	Sie	6060	(mention_id=6053|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42520	hörte		
42521	,		
42522	wie		
42523	er	6061	(mention_id=6054|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42524	die		
42525	Tür		
42526	der		
42527	Schlafstube		
42528	öffnete		
42529	.		
42530	»		
42531	Trudchen	6062	(mention_id=6055|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42532	?		
42533	«		
42534	klang		
42535	es		
42536	fragend		
42537	.		
42538	Nun		
42539	wieder		
42540	in		
42541	seinem	6063	(mention_id=6056|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42542	Zimmer		
42543	.		
42544	Er	6064	(mention_id=6057|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42545	sprach		
42546	mit		
42547	dem		
42548	Hunde		
42549	,		
42550	pfiff		
42551	wieder		
42552	ein		
42553	paar		
42554	Takte		
42555	,		
42556	schritt		
42557	hin		
42558	und		
42559	her		
42560	und		
42561	nun		
42562	blieb		
42563	er	6065	(mention_id=6058|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42564	stehen		
42565	–		
42566	jetzt		
42567	riß		
42568	ein		
42569	Papier		
42570	–		
42571	jetzt		
42572	las		
42573	er	6066	(mention_id=6059|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42574	.		
42575	»		
42576	Gertrud	6067	(mention_id=6060|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42577	!		
42578	Gertrud	6068	(mention_id=6061|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42579	,		
42580	ich	6069	(mention_id=6062|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42581	weiß		
42582	,		
42583	du	6070	(mention_id=6063|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42584	bist		
42585	in		
42586	dem		
42587	Zimmer		
42588	!		
42589	Öffne		
42590	!		
42591	«		
42592	Es		
42593	klang		
42594	ruhig		
42595	und		
42596	freundlich		
42597	,		
42598	aber		
42599	sie	6071	(mention_id=6064|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42600	verharrte		
42601	wie		
42602	zu		
42603	Stein		
42604	geworden		
42605	auf		
42606	ihrem	6072	(mention_id=6065|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42607	Platze		
42608	.		
42609	»		
42610	Ich	6073	(mention_id=6066|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42611	bitte		
42612	,		
42613	öffne		
42614	!		
42615	«		
42616	scholl		
42617	es		
42618	jetzt		
42619	befehlend		
42620	.		
42621	»		
42622	Nein		
42623	!		
42624	«		
42625	antwortete		
42626	sie	6074	(mention_id=6067|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42627	laut		
42628	und		
42629	richtete		
42630	sich	6075	(mention_id=6068|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42631	empor		
42632	.		
42633	»		
42634	Du	6076	(mention_id=6069|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42635	bist		
42636	in		
42637	einem		
42638	grenzenlosen		
42639	Irrtum		
42640	!		
42641	Man		
42642	hat		
42643	dir	6077	(mention_id=6070|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42644	irgend		
42645	etwas		
42646	vorgeredet		
42647	–		
42648	laß		
42649	mich	6078	(mention_id=6071|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42650	doch		
42651	mit		
42652	dir	6079	(mention_id=6072|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42653	sprechen		
42654	,		
42655	Kind	6080	(mention_id=6073|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42656	!		
42657	«		
42658	Sie	6081	(mention_id=6074|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42659	kam		
42660	einen		
42661	Schritt		
42662	näher		
42663	.		
42664	»		
42665	Ich	6082	(mention_id=6075|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42666	kann		
42667	nicht		
42668	!		
42669	«		
42670	sagte		
42671	sie	6083	(mention_id=6076|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42672	.		
42673	»		
42674	Ich	6084	(mention_id=6077|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42675	bitte		
42676	dringend		
42677	darum		
42678	.		
42679	Man		
42680	hört		
42681	doch		
42682	auch		
42683	einen		
42684	Verbrecher	6085	(mention_id=6078|references=(entity=(entity_id=generic_0105|fullname=Verbrecher|gender=u|specialcase_entity=generic)))
42685	,		
42686	ehe		
42687	man		
42688	ihn	6086	(mention_id=6079|references=(entity=(entity_id=generic_0106|fullname=Verbrecher|gender=u|specialcase_entity=generic)))
42689	verurteilt		
42690	!		
42691	«		
42692	»		
42693	Nein		
42694	!		
42695	«		
42696	erklärte		
42697	sie	6087	(mention_id=6080|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42698	,		
42699	schritt		
42700	zum		
42701	Fenster		
42702	und		
42703	blieb		
42704	dort		
42705	stehen		
42706	.		
42707	»		
42708	Zum		
42709	Henker		(mention_id=6081|references=(entity=(entity_id=entity_0044|fullname=Henker|gender=m|specialcase_entity=nonfact)))
42710	mit		
42711	diesem		
42712	verfl		
42713	.		
42714	.		
42715	.		
42716	Unsinn		
42717	!		
42718	«		
42719	klang		
42720	es		
42721	jetzt		
42722	in		
42723	den		
42724	Ohren		
42725	.		
42726	Dann		
42727	ein		
42728	Krach		
42729	,		
42730	ein		
42731	Splittern		
42732	–		
42733	die		
42734	Tür		
42735	war		
42736	gesprengt		
42737	und		
42738	Franz	6088	(mention_id=6082|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42739	Linden	6088	(mention_id=6082|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42740	stand		
42741	auf		
42742	der		
42743	Schwelle		
42744	.		
42745	»		
42746	Ich	6089	(mention_id=6083|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42747	bitte		
42748	um		
42749	Aufklärung		
42750	«		
42751	,		
42752	sagte		
42753	er	6090	(mention_id=6084|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42754	gereizt		
42755	,		
42756	und		
42757	die		
42758	Zornader		
42759	auf		
42760	der		
42761	weißen		
42762	Stirn		
42763	,		
42764	die		
42765	seltsam		
42766	abstach		
42767	von		
42768	dem		
42769	gebräunten		
42770	Antlitz		
42771	,		
42772	war		
42773	ihm	6091	(mention_id=6085|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42774	mächtig		
42775	geschwollen		
42776	.		
42777	Sie	6092	(mention_id=6086|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42778	hatte		
42779	sich	6093	(mention_id=6087|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42780	nicht		
42781	umgewandt		
42782	.		
42783	»		
42784	Onkel	6094	(mention_id=6088|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42785	Heinrich	6094	(mention_id=6088|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42786	wird		
42787	dir	6095	(mention_id=6089|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42788	das		
42789	Nähere		
42790	sagen		
42791	«		
42792	,		
42793	erwiderte		
42794	sie	6096	(mention_id=6090|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42795	kühl		
42796	.		
42797	Er	6097	(mention_id=6091|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42798	schritt		
42799	zu		
42800	ihr	6098	(mention_id=6092|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42801	hinüber		
42802	und		
42803	legte		
42804	die		
42805	Hand		
42806	auf		
42807	ihre	6099	(mention_id=6093|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42808	Schultern		
42809	.		
42810	Aber		
42811	da		
42812	trat		
42813	sie	6100	(mention_id=6094|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42814	zurück		
42815	,		
42816	und		
42817	die		
42818	blauen		
42819	,		
42820	sonst		
42821	so		
42822	milden		
42823	Frauenaugen		
42824	sahen		
42825	ihn	6101	
42826	an		
42827	,		
42828	so		
42829	kalt		
42830	und		
42831	fremd		
42832	und		
42833	so		
42834	glanzlos		
42835	matt		
42836	,		
42837	daß		
42838	er	6102	(mention_id=6095|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42839	tief		
42840	erschreckt		
42841	innehielt		
42842	.		
42843	»		
42844	Ich	6103	(mention_id=6096|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42845	hätte		
42846	dich	6104	(mention_id=6097|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42847	getäuscht		
42848	?		
42849	Dich	6105	(mention_id=6098|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42850	,		
42851	Trudchen	6106	(mention_id=6099|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42852	?		
42853	«		
42854	fragte		
42855	er	6107	(mention_id=6100|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42856	.		
42857	»		
42858	Was		
42859	habe		
42860	ich	6108	(mention_id=6101|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42861	dir	6109	(mention_id=6102|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42862	getan		
42863	?		
42864	Worin		
42865	besteht		
42866	mein	6110	(mention_id=6103|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42867	Unrecht		
42868	?		
42869	«		
42870	»		
42871	In		
42872	nichts		
42873	–		
42874	«		
42875	»		
42876	Das		
42877	ist		
42878	keine		
42879	Antwort		
42880	,		
42881	Gertrud	6111	(mention_id=6104|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42882	.		
42883	«		
42884	»		
42885	Oh		
42886	,		
42887	es		
42888	handelt		
42889	sich		
42890	ja		
42891	um		
42892	eine		
42893	Kleinigkeit		
42894	nur		
42895	–		
42896	ich	6112	(mention_id=6105|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42897	kann		
42898	nicht		
42899	mit		
42900	dir	6113	(mention_id=6106|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
