i	token	mention	gold
122358	.		
122359	Das		
122360	Land		
122361	,		
122362	worauf		
122363	ich	14229	(mention_id=14421|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122364	mich	14230	(mention_id=14422|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122365	niederließ		
122366	,		
122367	gehörte		
122368	einem		
122369	Manne	14231	(mention_id=14423|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122370	,		
122371	Namens		
122372	John	14232	(mention_id=14424|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122373	Stutering	14232	(mention_id=14424|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122374	,		
122375	der	14233	(mention_id=14425|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122376	einen		
122377	notorischen		
122378	Mord		
122379	begangen		
122380	,		
122381	aber		
122382	durch		
122383	die		
122384	Umtriebe		
122385	seines	14234	(mention_id=14426|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122386	Advocaten	14235	(mention_id=14427|references=(entity=(entity_id=entity_0808|fullname=Advocat|gender=m)))
122387	es		
122388	dahin		
122389	gebracht		
122390	,		
122391	daß		
122392	er	14236	(mention_id=14428|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122393	gegen		
122394	tausend		
122395	Dollars		
122396	Caution		
122397	,		
122398	wofür		
122399	er	14237	(mention_id=14429|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122400	eben		
122401	dieses		
122402	Land		
122403	verpfändete		
122404	,		
122405	aus		
122406	der		
122407	Personalhaft		
122408	entlassen		
122409	wurde		
122410	.		
122411	Kaum		
122412	freigegeben		
122413	,		
122414	ergriff		
122415	er	14238	(mention_id=14430|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122416	sofort		
122417	die		
122418	Flucht		
122419	.		
122420	Sein	14239	(mention_id=14431|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122421	Grundstück		
122422	—		
122423	es		
122424	war		
122425	ein		
122426	roher		
122427	Waldboden		
122428	auf		
122429	Speculation		
122430	gekauft		
122431	,		
122432	—		
122433	blieb		
122434	herrenlos		
122435	hinter		
122436	ihm	14240	(mention_id=14432|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122437	zurück		
122438	.		
122439	Ich	14241	(mention_id=14433|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122440	siedelte		
122441	mich	14242	(mention_id=14434|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122442	in		
122443	einem		
122444	äußersten		
122445	Waldeckchen		
122446	davon		
122447	an		
122448	,		
122449	so		
122450	genügsam		
122451	als		
122452	möglich		
122453	.		
122454	Die		
122455	Untersuchung		
122456	nahm		
122457	indeß		
122458	ihren		
122459	Fortgang		
122460	und		
122461	stellte		
122462	die		
122463	Beweise		
122464	gegen		
122465	John	14243	(mention_id=14435|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122466	Stutering	14243	(mention_id=14435|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122467	vollständig		
122468	her		
122469	.		
122470	Er	14244	(mention_id=14436|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122471	war		
122472	fort		
122473	.		
122474	Die		
122475	Gerichte		
122476	ziehen		
122477	nun		
122478	die		
122479	Caution		
122480	ein		
122481	und		
122482	versteigern		
122483	das		
122484	Land		
122485	.		
122486	Das		
122487	Wort		
122488	Versteigerung		
122489	ist		
122490	aber		
122491	in		
122492	diesem		
122493	wie		
122494	in		
122495	den		
122496	meisten		
122497	Versteigerungsfällen		
122498	nur		
122499	ein		
122500	Wort		
122501	.		
122502	Niemand		
122503	beeilt		
122504	sich	14245	
122505	,		
122506	zu		
122507	bieten		
122508	,		
122509	denn		
122510	das		
122511	unverkauft		
122512	gebliebene		
122513	Land		
122514	ist		
122515	bedeutend		
122516	niedriger		
122517	,		
122518	oft		
122519	unter		
122520	Einen		
122521	Dollar		
122522	per		
122523	Acre		
122524	,		
122525	zu		
122526	erstehen		
122527	.		
122528	Auf		
122529	diese		
122530	Gelegenheit		
122531	wartet		
122532	man		
122533	.		
122534	Aber		
122535	dies		
122536	ist		
122537	dann		
122538	auch		
122539	der		
122540	Fall		
122541	,		
122542	wo		
122543	ein		
122544	Vorsiedler	14246	(mention_id=14437|references=(entity=(entity_id=generic_4886|fullname=generic_1231|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122545	,		
122546	wenn		
122547	ein		
122548	solcher	14247	(mention_id=14438|references=(entity=(entity_id=generic_4887|fullname=generic_1232|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122549	da		
122550	ist		
122551	,		
122552	das		
122553	Vorkaufsrecht		
122554	hat		
122555	.		
122556	Bleibt		
122557	also		
122558	Stutering's	14248	(mention_id=14439|references=(entity=(entity_id=entity_0790|fullname=John Stutering|gender=m)))
122559	„		
122560	Loos		
122561	”		
122562	bei		
122563	der		
122564	heutigen		
122565	Versteigerung		
122566	unverkauft		
122567	,		
122568	so		
122569	bin		
122570	ich	14249	(mention_id=14440|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122571	der		
122572	Berechtigte	14250	(mention_id=14441|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122573	,		
122574	zu		
122575	dem		
122576	herabgesetzten		
122577	Preis		
122578	es		
122579	vor		
122580	allen		
122581	Mitwerbern	14251	(mention_id=14442|references=(entity=(entity_id=entity_0820|fullname=Mitwerber|gender=u|specialcase_entity=group)))
122582	an		
122583	mich	14252	(mention_id=14443|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122584	zu		
122585	bringen		
122586	.		
122587	Das		
122588	ist		
122589	die		
122590	Gunst		
122591	des		
122592	Gesetzes		
122593	.		
122594	Nun		
122595	aber		
122596	die		
122597	Menschen	14253	(mention_id=14444|references=(entity=(entity_id=generic_4888|fullname=generic_1233|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122598	!		
122599	Sehen		
122600	Sie	14254	(mention_id=14445|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122601	mein	14255	(mention_id=14446|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122602	Herr	14256	(mention_id=14447|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122603	—		
122604	doch		
122605	,		
122606	Sie	14257	(mention_id=14448|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122607	haben		
122608	es		
122609	,		
122610	wie		
122611	ich	14258	(mention_id=14449|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122612	höre		
122613	,		
122614	gesehen		
122615	.		
122616	Sie	14259	(mention_id=14450|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122617	haben		
122618	es		
122619	genau		
122620	verfolgt		
122621	,		
122622	wie		
122623	diese		
122624	Meute	14260	(mention_id=14451|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122625	mir	14261	(mention_id=14452|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122626	zusetzt		
122627	.		
122628	O		
122629	es		
122630	sind		
122631	Teufel	14262	(mention_id=14453|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122632	!		
122633	Es		
122634	ist		
122635	keine		
122636	Menschlichkeit		
122637	in		
122638	ihnen	14263	(mention_id=14454|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122639	.		
122640	Herr	14264	(mention_id=14455|references=(entity=(entity_id=entity_0092|fullname=Gott|gender=u)))
122641	,		
122642	in		
122643	Deinem	14265	(mention_id=14456|references=(entity=(entity_id=entity_0092|fullname=Gott|gender=u)))
122644	Reich		
122645	!		
122646	es		
122647	läßt		
122648	sich		
122649	am		
122650	Ende		
122651	noch		
122652	begreifen		
122653	,		
122654	wenn		
122655	sie	14266	(mention_id=14457|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122656	mich	14267	(mention_id=14458|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122657	als		
122658	Geschäftsmann	14268	(mention_id=14459|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122659	betrogen		
122660	,		
122661	da		
122662	ich	14269	(mention_id=14460|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122663	im		
122664	gestickten		
122665	Pantoffel		
122666	auf		
122667	Brüsseler		
122668	Teppichen		
122669	wandelte		
122670	:		
122671	—		
122672	sie	14270	(mention_id=14461|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122673	mochten		
122674	denken		
122675	:		
122676	Schelm	14271	
122677	,		
122678	wer		
122679	weiß		
122680	,		
122681	woher		
122682	du	14272	(mention_id=14462|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122683	es		
122684	hast		
122685	;		
122686	wir	14273	(mention_id=14463|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122687	nehmen's		
122688	Einer	14274	(mention_id=14464|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122689	vom		
122690	Andern	14275	(mention_id=14465|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
122691	.		
122692	Aber		
122693	der		
122694	arme		
122695	Settler	14276	(mention_id=14466|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122696	,		
122697	der	14277	(mention_id=14467|references=(entity=(entity_id=generic_4889|fullname=generic_1234|gender=u|specialcase_entity=generic)))
122698	mit		
122699	schwielenvoller		
122700	Faust		
122701	das		
122702	härteste		
122703	Stück		
122704	Brod		
122705	,		
122706	das		
122707	von		
122708	Menschen	14278	(mention_id=14468|references=(entity=(entity_id=generic_4890|fullname=generic_1235|gender=u|specialcase_entity=generic)))
122709	gegessen		
122710	wird		
122711	,		
122712	aus		
122713	der		
122714	Erde		
122715	gräbt		
122716	,		
122717	der	14279	(mention_id=14469|references=(entity=(entity_id=generic_4891|fullname=generic_1236|gender=u|specialcase_entity=generic)))
122718	nichts		
122719	hat		
122720	als		
122721	seinen	14280	(mention_id=14470|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122722	Schweiß		
122723	,		
122724	der		
122725	mit		
122726	Pflug		
122727	und		
122728	Karst		
122729	Niemand		
122730	übervortheilen		
122731	kann		
122732	,		
122733	wohl		
122734	aber		
122735	die		
122736	Grundlage		
122737	aller		
122738	übrigen		
122739	Geschäfte		
122740	und		
122741	Vortheile		
122742	ist		
122743	—		
122744	doch		
122745	ich	14281	(mention_id=14471|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122746	will		
122747	kurz		
122748	sein		
122749	.		
122750	Ich	14282	(mention_id=14472|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122751	habe		
122752	gesagt		
122753	,		
122754	die		
122755	Versteigerung		
122756	ist		
122757	kaum		
122758	mehr		
122759	als		
122760	eine		
122761	Form		
122762	,		
122763	es		
122764	findet		
122765	sich		
122766	nicht		
122767	leicht		
122768	ein		
122769	Steigerer	14283	(mention_id=14473|references=(entity=(entity_id=generic_4892|fullname=generic_1237|gender=u|specialcase_entity=generic)))
122770	ein		
122771	.		
122772	Wohl		
122773	!		
122774	Es		
122775	finden		
122776	sich		
122777	aber		
122778	schlechte		
122779	nichtswürdige		
122780	Menschen	14284	(mention_id=14474|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4893|fullname=generic_1238|gender=u|specialcase_entity=generic)))
122781	ein		
122782	,		
122783	welche	14285	(mention_id=14475|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4894|fullname=generic_1239|gender=u|specialcase_entity=generic)))
122784	sich	14286	(mention_id=14476|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4895|fullname=generic_1240|gender=u|specialcase_entity=generic)))
122785	für		
122786	Steigerer	14287	(mention_id=14477|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4896|fullname=generic_1241|gender=u|specialcase_entity=generic)))
122787	ausgeben		
122788	,		
122789	um		
122790	dem		
122791	armen		
122792	Vorsiedler	14288	(mention_id=14478|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4897|fullname=generic_1242|gender=u|specialcase_entity=generic)))
122793	ein		
122794	Stück		
122795	Geld		
122796	abzupressen		
122797	.		
122798	Diese		
122799	Leute	14289	(mention_id=14479|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4898|fullname=generic_1243|gender=u|specialcase_entity=generic)))
122800	haben		
122801	oft		
122802	keinen		
122803	halben		
122804	Adler		
122805	in		
122806	der		
122807	Tasche		
122808	,		
122809	dessenungeachtet		
122810	treten		
122811	sie	14290	(mention_id=14480|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4899|fullname=generic_1244|gender=u|specialcase_entity=generic)))
122812	dreist		
122813	mit		
122814	der		
122815	Miene		
122816	auf		
122817	die		
122818	Auction		
122819	,		
122820	als		
122821	ob		
122822	sie	14291	(mention_id=14481|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4900|fullname=generic_1245|gender=u|specialcase_entity=generic)))
122823	das		
122824	ausgebotene		
122825	Land		
122826	zu		
122827	jedem		
122828	,		
122829	auch		
122830	dem		
122831	höchsten		
122832	Preis		
122833	kaufen		
122834	würden		
122835	.		
122836	Es		
122837	liegt		
122838	für		
122839	ihre	14292	(mention_id=14482|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4901|fullname=generic_1246|gender=u|specialcase_entity=generic)))
122840	Geschäftsverbindungen		
122841	wunderbar		
122842	bequem		
122843	,		
122844	sie	14293	(mention_id=14483|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4902|fullname=generic_1247|gender=u|specialcase_entity=generic)))
122845	werden		
122846	Kardirmaschinen		
122847	,		
122848	Drehmaschinen		
122849	,		
