i	text	is_section_start	gold
11751	mir	0	(mention_id=1845|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11752	.	0	
11753	«	0	
11754	»	0	
11755	Es	0	
11756	war	0	
11757	mir	0	(mention_id=1846|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11758	unmöglich	0	
11759	,	0	
11760	bey	0	
11761	ihrem	0	(mention_id=1847|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11762	komischen	0	
11763	Ernste	0	
11764	das	0	
11765	Lächeln	0	
11766	zu	0	
11767	unterdrücken	0	
11768	.	0	
11769	«	0	
11770	»	0	
11771	Ja	0	
11772	ja	0	
11773	!	0	
11774	ich	0	(mention_id=1848|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11775	weiß	0	
11776	es	0	
11777	wohl	0	
11778	!	0	
11779	«	0	
11780	–	0	
11781	fuhr	0	
11782	sie	0	(mention_id=1849|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11783	fort	0	
11784	–	0	
11785	»	0	
11786	daß	0	
11787	man	0	
11788	gewöhnlich	0	
11789	das	0	
11790	nicht	0	
11791	so	0	
11792	gerade	0	
11793	heraus	0	
11794	sagt	0	
11795	;	0	
11796	aber	0	
11797	das	0	
11798	Leben	0	
11799	ist	0	
11800	zu	0	
11801	kurz	0	
11802	,	0	
11803	und	0	
11804	ich	0	(mention_id=1850|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11805	bin	0	
11806	des	0	
11807	Zwangs	0	
11808	zu	0	
11809	wenig	0	
11810	gewohnt	0	
11811	,	0	
11812	als	0	
11813	daß	0	
11814	ich	0	(mention_id=1851|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11815	mich	0	(mention_id=1852|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11816	da	0	
11817	bey	0	
11818	langen	0	
11819	Wenns	0	
11820	und	0	
11821	Abers	0	
11822	aufhalten	0	
11823	sollte	0	
11824	.	0	
11825	«	0	
11826	»	0	
11827	Die	0	
11828	Hauptsache	0	
11829	ist	0	
11830	nun	0	
11831	«	0	
11832	–	0	
11833	indem	0	
11834	sie	0	(mention_id=1853|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11835	vor	0	
11836	einen	0	
11837	Spiegel	0	
11838	trat	0	
11839	,	0	
11840	und	0	
11841	ihre	0	(mention_id=1854|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11842	Haare	0	
11843	noch	0	
11844	etwas	0	
11845	höher	0	
11846	steckte	0	
11847	–	0	
11848	»	0	
11849	ob	0	
11850	ich	0	(mention_id=1855|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11851	Ihnen	0	(mention_id=1856|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11852	gefalle	0	
11853	?	0	
11854	«	0	
11855	–	0	
11856	Jetzt	0	
11857	setzte	0	
11858	sie	0	(mention_id=1857|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11859	sich	0	(mention_id=1858|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11860	wieder	0	
11861	,	0	
11862	stützte	0	
11863	den	0	
11864	Kopf	0	
11865	auf	0	
11866	ihren	0	(mention_id=1859|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11867	schönen	0	
11868	Arm	0	
11869	,	0	
11870	diesen	0	
11871	auf	0	
11872	ihr	0	(mention_id=1860|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11873	Knie	0	
11874	,	0	
11875	und	0	
11876	ihre	0	(mention_id=1861|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11877	großen	0	
11878	,	0	
11879	brennenden	0	
11880	Augen	0	
11881	ruhten	0	
11882	unverwandt	0	
11883	auf	0	
11884	mir	0	(mention_id=1862|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11885	.	0	
11886	»	0	
11887	Theure	0	
11888	Gräfin	0	(mention_id=1863|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11889	!	0	
11890	«	0	
11891	rief	0	
11892	ich	0	(mention_id=1864|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11893	–	0	
11894	»	0	
11895	gebe	0	
11896	der	0	
11897	Himmel	0	
11898	,	0	
11899	daß	0	
11900	ich	0	(mention_id=1865|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11901	Ihnen	0	(mention_id=1866|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11902	so	0	
11903	sehr	0	
11904	,	0	
11905	und	0	
11906	so	0	
11907	lange	0	
11908	gefalle	0	
11909	,	0	
11910	als	0	
11911	Sie	0	(mention_id=1867|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11912	mir	0	(mention_id=1868|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11913	gefallen	0	
11914	werden	0	
11915	!	0	
11916	«	0	
11917	»	0	
11918	Wahrhaftig	0	
11919	,	0	
11920	Sie	0	(mention_id=1869|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11921	haben	0	
11922	Recht	0	
11923	!	0	
11924	«	0	
11925	–	0	
11926	antwortete	0	
11927	sie	0	(mention_id=1870|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11928	;	0	
11929	und	0	
11930	eilte	0	
11931	das	0	
11932	Zimmer	0	
11933	auf	0	
11934	und	0	
11935	ab	0	
11936	–	0	
11937	»	0	
11938	doch	0	
11939	wenn	0	
11940	ich	0	(mention_id=1871|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11941	bedenke	0	
11942	«	0	
11943	–	0	
11944	indem	0	
11945	sie	0	(mention_id=1872|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11946	den	0	
11947	Finger	0	
11948	an	0	
11949	das	0	
11950	Stumpfnäschen	0	
11951	legte	0	
11952	,	0	
11953	und	0	
11954	vor	0	
11955	mir	0	(mention_id=1873|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11956	stehen	0	
11957	blieb	0	
11958	–	0	
11959	»	0	
11960	Nein	0	
11961	!	0	
11962	nein	0	
11963	!	0	
11964	ich	0	(mention_id=1874|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11965	kann	0	
11966	doch	0	
11967	sehr	0	
11968	lange	0	
11969	etwas	0	
11970	lieben	0	
11971	!	0	
11972	–	0	
11973	kommen	0	
11974	Sie	0	(mention_id=1875|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11975	!	0	
11976	kommen	0	
11977	Sie	0	(mention_id=1876|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11978	!	0	
11979	Sie	0	(mention_id=1877|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
11980	müssen	0	
11981	überzeugt	0	
11982	werden	0	
11983	!	0	
11984	«	0	
11985	Fünftes	0	
11986	Kapitel	0	
11987	Wir	0	(mention_id=1878|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
11988	traten	0	
11989	in	0	
11990	eine	0	
11991	Gallerie	0	
11992	,	0	
11993	welche	0	
11994	mit	0	
11995	Gemälden	0	
11996	von	0	
11997	den	0	
11998	besten	0	
11999	italiänischen	0	
12000	Meistern	0	(mention_id=1879|references=(entity=(entity_id=entity_0057|fullname=italienische Maler|gender=m|specialcase_entity=group)))
12001	geziert	0	
12002	war	0	
12003	.	0	
12004	»	0	
12005	Sehen	0	
12006	Sie	0	(mention_id=1880|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12007	!	0	
12008	«	0	
12009	sagte	0	
12010	sie	0	(mention_id=1881|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12011	;	0	
12012	indem	0	
12013	sie	0	(mention_id=1882|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12014	mich	0	(mention_id=1883|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12015	auf	0	
12016	einige	0	
12017	der	0	
12018	vorzüglichsten	0	
12019	aufmerksam	0	
12020	machte	0	
12021	–	0	
12022	»	0	
12023	das	0	
12024	hat	0	
12025	mich	0	(mention_id=1884|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12026	ein	0	
12027	ganzes	0	
12028	Jahr	0	
12029	lang	0	
12030	beschäftigt	0	
12031	.	0	
12032	Hier	0	
12033	saß	0	
12034	ich	0	(mention_id=1885|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12035	und	0	
12036	zeichnete	0	
12037	vom	0	
12038	Morgen	0	
12039	bis	0	
12040	in	0	
12041	die	0	
12042	Nacht	0	
12043	,	0	
12044	vergaß	0	
12045	Essen	0	
12046	und	0	
12047	Trinken	0	
12048	,	0	
12049	Schauspiel	0	
12050	,	0	
12051	Spaziergänge	0	
12052	,	0	
12053	Bekannte	0	(mention_id=1886|references=(entity=(entity_id=entity_0054|fullname=Bekannte der Gräfin B.|gender=u|specialcase_entity=group)))
12054	und	0	
12055	Freunde	0	(mention_id=1887|references=(entity=(entity_id=entity_0053|fullname=Freunde der Gräfin B.|gender=u|specialcase_entity=group)))
12056	darüber	0	
12057	.	0	
12058	«	0	
12059	»	0	
12060	Aber	0	
12061	endlich	0	
12062	–	0	
12063	nun	0	
12064	ja	0	
12065	endlich	0	
12066	ward	0	
12067	ich	0	(mention_id=1888|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12068	es	0	
12069	müde	0	
12070	.	0	
12071	–	0	
12072	Ach	0	
12073	es	0	
12074	war	0	
12075	doch	0	
12076	alles	0	
12077	todt	0	
12078	!	0	
12079	konnte	0	
12080	mir	0	(mention_id=1889|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12081	nicht	0	
12082	antworten	0	
12083	,	0	
12084	konnte	0	
12085	mich	0	(mention_id=1890|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12086	nicht	0	
12087	verstehen	0	
12088	!	0	
12089	«	0	
12090	–	0	
12091	»	0	
12092	Nun	0	
12093	warf	0	
12094	ich	0	(mention_id=1891|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12095	mich	0	(mention_id=1892|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12096	auf	0	
12097	die	0	
12098	Musik	0	
12099	.	0	
12100	Mich	0	(mention_id=1893|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12101	dünkte	0	
12102	die	0	
12103	Töne	0	
12104	nannten	0	
12105	das	0	
12106	was	0	
12107	mir	0	(mention_id=1894|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12108	fehlte	0	
12109	.	0	
12110	–	0	
12111	Ja	0	
12112	sie	0	
12113	nannten	0	
12114	es	0	
12115	wohl	0	
12116	;	0	
12117	aber	0	
12118	das	0	
12119	machte	0	
12120	mir	0	(mention_id=1895|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12121	schmerzhafte	0	
12122	Empfindungen	0	
12123	;	0	
12124	und	0	
12125	die	0	
12126	hasse	0	
12127	ich	0	(mention_id=1896|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12128	nun	0	
12129	ein	0	
12130	für	0	
12131	alle	0	
12132	Mahl	0	
12133	.	0	
12134	Können	0	
12135	Sie	0	(mention_id=1897|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12136	es	0	
12137	mir	0	(mention_id=1898|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12138	verdenken	0	
12139	,	0	
12140	daß	0	
12141	ich	0	(mention_id=1899|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12142	die	0	
12143	Musik	0	
12144	verließ	0	
12145	?	0	
12146	«	0	
12147	»	0	
12148	Hinaus	0	
12149	in	0	
12150	die	0	
12151	schöne	0	
12152	große	0	
12153	Natur	0	
12154	–	0	
12155	dachte	0	
12156	ich	0	(mention_id=1900|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12157	;	0	
12158	und	0	
12159	ging	0	
12160	auf	0	
12161	meine	0	(mention_id=1901|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12162	Güter	0	
12163	.	0	
12164	Stellen	0	
12165	Sie	0	(mention_id=1902|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12166	sich	0	(mention_id=1903|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12167	um	0	
12168	Gotteswillen	0	
12169	vor	0	
12170	!	0	
12171	ich	0	(mention_id=1904|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12172	hielt	0	
12173	es	0	
12174	ganzer	0	
12175	zwey	0	
12176	Jahre	0	
12177	aus	0	
12178	,	0	
12179	und	0	
12180	brachte	0	
12181	eine	0	
12182	Menge	0	
12183	Pflanzen	0	
12184	,	0	
12185	Steine	0	
12186	und	0	
12187	andere	0	
12188	Kramereyen	0	
12189	mit	0	
12190	,	0	
12191	die	0	
12192	mich	0	(mention_id=1905|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12193	noch	0	
12194	volle	0	
12195	sechs	0	
12196	Monate	0	
12197	beschäftigten	0	
12198	.	0	
12199	«	0	
12200	»	0	
12201	Hierauf	0	
12202	legte	0	
12203	ich	0	(mention_id=1906|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12204	eine	0	
12205	kleine	0	
12206	Menagerie	0	
12207	von	0	
12208	Federvieh	0	
12209	an	0	
12210	;	0	
12211	und	0	
12212	ich	0	(mention_id=1907|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12213	versichere	0	
12214	Sie	0	(mention_id=1908|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12215	,	0	
12216	das	0	
12217	war	0	
12218	wirklich	0	
12219	amüsant	0	
12220	!	0	
12221	«	0	
12222	»	0	
12223	Aber	0	
12224	endlich	0	
12225	«	0	
12226	–	0	
12227	sagte	0	
12228	ich	0	(mention_id=1909|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12229	lächelnd	0	
12230	.	0	
12231	»	0	
12232	Nun	0	
12233	ja	0	
12234	!	0	
12235	«	0	
12236	–	0	
12237	antwortete	0	
12238	Sie	0	(mention_id=1910|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12239	–	0	
12240	»	0	
12241	endlich	0	
12242	ward	0	
12243	es	0	
12244	mir	0	(mention_id=1911|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12245	langweilig	0	
12246	.	0	
12247	Aber	0	
12248	bedenken	0	
12249	Sie	0	(mention_id=1912|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12250	auch	0	
12251	!	0	
12252	es	0	
12253	war	0	
12254	immer	0	
12255	das	0	
12256	ewige	0	
12257	Einerley	0	
12258	.	0	
12259	Die	0	
12260	Dinger	0	
12261	legten	0	
12262	Eier	0	
12263	,	0	
12264	brüteten	0	
12265	,	0	
12266	pflegten	0	
12267	ihre	0	
12268	Jungen	0	
12269	;	0	
12270	und	0	
12271	jedes	0	
12272	Frühjahr	0	
12273	ging	0	
12274	die	0	
12275	ganze	0	
12276	Geschichte	0	
12277	von	0	
12278	vorn	0	
12279	wieder	0	
12280	an	0	
12281	!	0	
12282	«	0	
12283	»	0	
12284	Aber	0	
12285	jetzt	0	
12286	«	0	
12287	–	0	
12288	fuhr	0	
12289	sie	0	(mention_id=1913|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12290	fort	0	
12291	–	0	
12292	»	0	
12293	will	0	
12294	ich	0	(mention_id=1914|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12295	Sie	0	(mention_id=1915|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12296	überzeugen	0	
12297	:	0	
12298	daß	0	
12299	ich	0	(mention_id=1916|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12300	wirklich	0	
12301	einer	0	
12302	dauernden	0	
12303	Anhänglichkeit	0	
12304	fähig	0	
12305	bin	0	
12306	.	0	
12307	»	0	
12308	Milly	0	(mention_id=1917|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12309	!	0	
12310	Milly	0	(mention_id=1918|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12311	!	0	
12312	«	0	
12313	–	0	
12314	rief	0	
12315	sie	0	(mention_id=1919|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12316	zur	0	
12317	Thüre	0	
12318	hinaus	0	
12319	–	0	
12320	»	0	
12321	wo	0	
12322	ist	0	
12323	Hannibal	0	
12324	?	0	
12325	laß	0	
12326	ihn	0	
12327	geschwinde	0	
12328	einmal	0	
12329	herkommen	0	
12330	!	0	
12331	«	0	
12332	»	0	
12333	Hannibal	0	
12334	!	0	
12335	«	0	
12336	–	0	
12337	dachte	0	
12338	ich	0	(mention_id=1920|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12339	–	0	
12340	»	0	
12341	was	0	
12342	Henker	0	
12343	!	0	
12344	«	0	
12345	–	0	
12346	Indem	0	
12347	trat	0	
12348	Milly	0	(mention_id=1921|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12349	,	0	
12350	eine	0	
12351	hübsche	0	
12352	Blondine	0	(mention_id=1922|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12353	,	0	
12354	mit	0	
12355	einem	0	
12356	ungeheuren	0	
12357	,	0	
12358	aber	0	
12359	sehr	0	
12360	schön	0	
12361	gezeichneten	0	
12362	Hunde	0	
12363	herein	0	
12364	.	0	
12365	Hannibal	0	
12366	machte	0	
12367	anfangs	0	
12368	Miene	0	
12369	nicht	0	
12370	viel	0	
12371	von	0	
12372	mir	0	(mention_id=1923|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12373	übrig	0	
12374	zu	0	
12375	lassen	0	
12376	;	0	
12377	aber	0	
12378	auf	0	
12379	einen	0	
12380	Wink	0	
12381	seiner	0	
12382	Gebieterin	0	(mention_id=1924|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12383	lag	0	
12384	er	0	
12385	zu	0	
12386	ihren	0	(mention_id=1925|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12387	Füßen	0	
12388	.	0	
12389	»	0	
12390	Sehen	0	
12391	Sie	0	(mention_id=1926|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12392	«	0	
12393	–	0	
12394	sagte	0	
12395	sie	0	(mention_id=1927|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12396	–	0	
12397	»	0	
12398	diesen	0	
12399	Hund	0	
12400	habe	0	
12401	ich	0	(mention_id=1928|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12402	nun	0	
12403	schon	0	
12404	fünf	0	
12405	Jahre	0	
12406	,	0	
12407	und	0	
12408	halte	0	
12409	noch	0	
12410	außerordentlich	0	
12411	viel	0	
12412	auf	0	
12413	ihm	0	
12414	.	0	
12415	Es	0	
12416	ist	0	
12417	ein	0	
12418	Landsmann	0	
12419	von	0	
12420	Milly	0	(mention_id=1929|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12421	,	0	
12422	ich	0	(mention_id=1930|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12423	habe	0	
12424	ihn	0	
12425	mit	0	
12426	aus	0	
12427	England	0	
12428	gebracht	0	
12429	,	0	
12430	nachher	0	
12431	hat	0	
12432	er	0	
12433	mit	0	
12434	uns	0	(mention_id=1931|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)),(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12435	die	0	
12436	Reise	0	
12437	nach	0	
12438	Westindien	0	
12439	,	0	
12440	und	0	
12441	durch	0	
12442	den	0	
12443	südlichen	0	
12444	Theil	0	
12445	von	0	
12446	Europa	0	
12447	gemacht	0	
12448	.	0	
12449	»	0	
12450	Nach	0	
12451	Westindien	0	
12452	?	0	
12453	«	0	
12454	–	0	
12455	wiederholte	0	
12456	ich	0	(mention_id=1932|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12457	.	0	
12458	»	0	
12459	Ach	0	
12460	es	0	
12461	ist	0	
12462	ja	0	
12463	wahr	0	
12464	!	0	
12465	«	0	
12466	–	0	
12467	fuhr	0	
12468	sie	0	(mention_id=1933|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12469	fort	0	
12470	–	0	
12471	»	0	
12472	das	0	
12473	habe	0	
12474	ich	0	(mention_id=1934|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12475	Ihnen	0	(mention_id=1935|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12476	noch	0	
12477	nicht	0	
12478	gesagt	0	
12479	.	0	
12480	Nun	0	
12481	,	0	
12482	morgen	0	
12483	sehen	0	
12484	wir	0	(mention_id=1936|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12485	uns	0	(mention_id=1937|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12486	wieder	0	
12487	.	0	
12488	«	0	
12489	–	0	
12490	Jetzt	0	
12491	reichte	0	
12492	sie	0	(mention_id=1938|references=(entity=(entity_id=entity_0040|fullname=Gräfin B.|gender=f)))
12493	mir	0	(mention_id=1939|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12494	die	0	
12495	Hand	0	
12496	zum	0	
12497	Kusse	0	
12498	,	0	
12499	Hannibal	0	
12500	sah	0	
12501	mich	0	(mention_id=1940|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12502	sehr	0	
12503	tückisch	0	
12504	an	0	
12505	,	0	
12506	und	0	
12507	Milly	0	(mention_id=1941|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12508	begleitete	0	
12509	mich	0	(mention_id=1942|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12510	wehmüthig	0	
12511	lächelnd	0	
12512	bis	0	
12513	zur	0	
12514	Thüre	0	
12515	.	0	
12516	Sechstes	0	
12517	Kapitel	0	
12518	»	0	
12519	Warum	0	
12520	lächelte	0	
12521	Milly	0	(mention_id=1943|references=(entity=(entity_id=entity_0041|fullname=Milly|gender=f)))
12522	so	0	
12523	wehmüthig	0	
12524	?	0	
12525	«	0	
12526	–	0	
12527	sagte	0	
12528	ich	0	(mention_id=1944|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12529	zu	0	
12530	mir	0	(mention_id=1945|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12531	selbst	0	
12532	,	0	
12533	als	0	
12534	ich	0	(mention_id=1946|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
12535	von	0	
12536	der	0	
12537	sonderbaren	0	
12538	Scene	0	
12539	betäubt	0	
12540	zu	0	
12541	Hause	0	
12542	kam	0	
12543	.	0	
12544	»	0	
12545	Wie	0	
12546	!	0	
